Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,power,temp_diff,wear_rate,torque_per_wear,strain_index,power_per_temp,torque_x_temp,rpm_x_torque_x_wear,power_x_wear,temp_diff_x_wear,rpm_x_temp_diff,torque_type_zscore,rpm_type_zscore,wear_type_zscore,power_type_zscore,temp_diff_type_zscore,type_x_power,type_x_wear,type_x_temp_diff
0,296.9,307.5,2721,9.3,18,1,0,0,1,0,0,25305.300000000003,10.600000000000023,0.006612784717119765,0.48947368421052634,167.4,82.29365853658537,2859.75,455495.4,455495.4,190.8000000000004,28842.60000000006,-3.0658778193491085,6.548470494463178,-1.4108853804215675,-3.3830184289903165,0.6011442688935074,0.0,0,0.0
0,297.0,307.6,1680,35.8,20,0,0,0,0,0,0,60143.99999999999,10.600000000000023,0.01189767995240928,1.7047619047619047,716.0,195.52665799739918,11012.08,1202879.9999999998,1202879.9999999998,212.00000000000045,17808.000000000036,-0.4191429297277379,0.7788726198955073,-1.3796637917290477,0.014445777020991053,0.6011442688935074,0.0,0,0.0
2,296.9,307.5,1397,48.3,22,0,0,0,0,0,0,67475.09999999999,10.600000000000023,0.015736766809728183,2.1,1062.6,219.4312195121951,14852.25,1484452.1999999997,1484452.1999999997,233.2000000000005,14808.200000000032,0.8775582377588051,-0.8152530587067455,-1.3541463164856995,0.7741705250755248,0.532733417728791,134950.19999999998,44,21.200000000000045
1,296.9,307.4,1521,37.9,27,0,0,0,0,0,0,57645.9,10.5,0.017739816031537452,1.3535714285714284,1023.3,187.5273259596617,11650.46,1556439.3,1556439.3,283.5,15970.5,-0.21189131330442462,-0.09270048113717463,-1.2732607053445246,-0.22766591037695516,0.515677617445689,57645.9,27,10.5
1,296.8,307.4,1472,43.9,30,0,0,0,0,0,0,64620.799999999996,10.599999999999966,0.020366598778004074,1.4161290322580644,1317.0,210.21730644111906,13494.859999999999,1938623.9999999998,1938623.9999999998,317.999999999999,15603.19999999995,0.3885798304911055,-0.36635203311895254,-1.2256753809491043,0.4581375527995116,0.6166963650425388,64620.799999999996,30,10.599999999999966
2,296.8,307.5,1695,30.0,33,0,0,0,0,0,0,50850.0,10.699999999999989,0.01945754716981132,0.8823529411764706,990.0,165.3658536585366,9225.0,1678050.0,1678050.0,353.0999999999996,18136.49999999998,-1.020321332204917,0.9059627816072604,-1.179764969203068,-0.9055336273465098,0.6311551561671355,101700.0,66,21.399999999999977
2,296.7,307.5,1607,33.6,38,0,0,0,0,0,0,53995.200000000004,10.800000000000011,0.0236318407960199,0.8615384615384616,1276.8,175.59414634146344,10332.0,2051817.6,2051817.6,410.40000000000043,17355.600000000017,-0.6469679741792664,0.39768427842728554,-1.1005007204382355,-0.5877607718329915,0.7295768946055358,107990.40000000001,76,21.600000000000023
0,296.8,307.5,1347,54.8,43,0,0,0,0,0,0,73815.59999999999,10.699999999999989,0.031899109792284865,1.2454545454545454,2356.4,240.05073170731706,16851.0,3174070.8,3174070.8,460.0999999999995,14412.899999999985,1.4785160477366412,-1.0667336166376669,-1.0206155217650694,1.3476979258929123,0.7007484225817786,0.0,0,0.0
1,296.7,307.4,1540,38.7,45,0,0,0,0,0,0,59598.00000000001,10.699999999999989,0.029201817001946788,0.841304347826087,1741.5000000000002,193.87768379960966,11896.38,2681910.0000000005,2681910.0000000005,481.4999999999995,16477.99999999998,-0.13182849413168685,0.013409304325147416,-0.9877487589720032,-0.03572667964005771,0.717715112639446,59598.00000000001,45,10.699999999999989
0,296.6,307.4,1389,42.7,48,0,0,0,0,0,0,59310.3,10.799999999999955,0.034532374100719423,0.8714285714285714,2049.6000000000004,192.94176968119717,13125.98,2846894.4000000004,2846894.4000000004,518.3999999999978,15001.199999999937,0.2700069094566951,-0.8339544516695188,-0.94256155003377,-0.06685650775288378,0.8003525762700499,0.0,0,0.0
1,296.6,307.5,1734,27.0,50,0,0,0,0,0,0,46818.0,10.899999999999977,0.02881844380403458,0.5294117647058824,1350.0,152.25365853658536,8302.5,2340900.0,2340900.0,544.9999999999989,18900.599999999962,-1.3027472245329708,1.096846061150962,-0.9084398849796361,-1.292313621301624,0.919752607833203,46818.0,50,10.899999999999977
0,296.7,307.6,1540,38.6,53,0,0,0,0,0,0,59444.0,10.900000000000034,0.03439325113562622,0.7148148148148148,2045.8000000000002,193.25097529258775,11873.36,3150532.0,3150532.0,577.7000000000019,16786.00000000005,-0.1394879225224606,0.00294207000168029,-0.8645075783024704,-0.05381810608049928,0.8999567299584343,0.0,0,0.0
1,296.7,307.5,1515,42.1,55,0,0,0,0,0,0,63781.5,10.800000000000011,0.036279683377308705,0.7517857142857143,2315.5,207.41951219512194,12945.75,3507982.5,3507982.5,594.0000000000007,16362.000000000016,0.20843848735244674,-0.12620883444106581,-0.829131010987269,0.3756138110047897,0.8187338602363532,63781.5,55,10.800000000000011
0,296.6,307.4,1504,45.8,58,0,0,0,0,0,0,68883.2,10.799999999999955,0.038538205980066444,0.7762711864406779,2656.3999999999996,224.0832791151594,14078.919999999998,3995225.5999999996,3995225.5999999996,626.3999999999974,16243.199999999932,0.5796249531482511,-0.19658292854244666,-0.7864536065711707,0.8666911015932065,0.8003525762700499,0.0,0,0.0
0,296.6,307.5,1557,35.1,60,0,0,0,0,0,0,54650.700000000004,10.899999999999977,0.038510911424903725,0.5754098360655738,2106.0,177.7258536585366,10793.25,3279042.0000000005,3279042.0000000005,653.9999999999986,16971.299999999963,-0.48905668152905674,0.09716220820307357,-0.7552320178786509,-0.5212599216096089,0.8999567299583777,0.0,0,0.0
0,296.5,307.4,1292,52.5,62,0,0,0,0,0,0,67830.0,10.899999999999977,0.04795050270688322,0.8333333333333334,3255.0,220.65712426805467,16138.499999999998,4205460.0,4205460.0,675.7999999999986,14082.79999999997,1.248799434675164,-1.3715634755245274,-0.7240104291861311,0.7639832134753634,0.8999567299583777,0.0,0,0.0
2,296.5,307.4,1432,49.2,64,0,0,0,0,0,0,70454.40000000001,10.899999999999977,0.044661549197487785,0.7569230769230769,3148.8,229.19453480806771,15124.08,4509081.600000001,4509081.600000001,697.5999999999985,15608.799999999967,0.9708965772652183,-0.6130968358510737,-0.6883266268611071,1.0751818020790314,0.8279986330438802,140908.80000000002,128,21.799999999999955
1,296.5,307.4,1350,55.6,69,0,0,0,0,0,0,75060.0,10.899999999999977,0.05107327905255366,0.7942857142857143,3836.4,244.17696811971373,17091.44,5179140.0,5179140.0,752.0999999999984,14714.999999999969,1.5594985608923895,-1.047688550298073,-0.6070661638086412,1.4845665356941453,0.919752607833203,75060.0,69,10.899999999999977
1,296.6,307.4,1790,25.8,72,0,0,0,0,0,0,46182.0,10.799999999999955,0.04020100502512563,0.35342465753424657,1857.6000000000001,150.23422251138584,7930.92,3325104.0,3325104.0,777.5999999999967,19331.99999999992,-1.4228414532920768,1.4095906919872796,-0.559480839413221,-1.3548479949242183,0.8187338602362958,46182.0,72,10.799999999999955
2,296.4,307.3,1540,37.4,75,0,0,0,0,0,0,57596.0,10.900000000000034,0.04866969500324465,0.4921052631578947,2805.0,187.4259681093394,11493.02,4319700.0,4319700.0,817.5000000000025,16786.00000000005,-0.25287276292996924,0.010699508960713748,-0.5139452795784758,-0.22395672180975806,0.8279986330439362,115192.0,150,21.800000000000068
1,296.4,307.3,2077,19.1,80,0,0,0,0,0,0,39670.700000000004,10.900000000000034,0.03849855630413859,0.2358024691358025,1528.0,129.09437032216076,5869.43,3173656.0000000005,3173656.0000000005,872.0000000000027,22639.300000000072,-2.093367563863752,3.0124069250234076,-0.43258664102543365,-1.9950682260072343,0.9197526078332604,39670.700000000004,80,10.900000000000034
0,296.4,307.3,1487,37.5,83,0,0,0,0,0,0,55762.5,10.900000000000034,0.05577956989247312,0.44642857142857145,3112.5,181.45948584445168,11523.75,4628287.5,4628287.5,904.7000000000028,16208.30000000005,-0.2493523896388195,-0.29080306674383993,-0.39618374791467276,-0.4128373712778411,0.8999567299584343,0.0,0,0.0
0,296.5,307.4,1523,40.7,85,0,0,0,0,0,0,61986.100000000006,10.899999999999977,0.0557742782152231,0.4732558139534884,3459.5000000000005,201.64638906961616,12511.18,5268818.500000001,5268818.500000001,926.4999999999981,16600.699999999964,0.07025333288149728,-0.09127806819971299,-0.3649621592221529,0.1940870613942161,0.8999567299583777,0.0,0,0.0
0,296.5,307.5,1443,41.8,87,0,0,0,0,0,0,60317.399999999994,11.0,0.06024930747922438,0.475,3636.6,196.1541463414634,12853.5,5247613.8,5247613.8,957.0,15873.0,0.18011779999785552,-0.5346669538533284,-0.3337405705296331,0.031355716063560544,0.9995608836467056,0.0,0,0.0
0,296.5,307.5,1340,59.1,89,0,0,0,0,0,0,79194.0,11.0,0.06636838180462341,0.6566666666666667,5259.900000000001,257.54146341463417,18173.25,7048266.0,7048266.0,979.0,14740.0,1.907986237373317,-1.1055301441323582,-0.30251898183711323,1.8721985957115694,0.9995608836467056,0.0,0,0.0
2,296.6,307.7,1654,31.0,91,0,0,0,0,0,0,51274.0,11.099999999999966,0.05498489425981873,0.33695652173913043,2821.0,166.6363340916477,9538.699999999999,4665934.0,4665934.0,1010.099999999997,18359.399999999943,-0.9166120660866808,0.6691512062620448,-0.260299683531012,-0.8626951144577486,1.024842109920625,102548.0,182,22.199999999999932
0,296.6,307.6,1459,40.2,96,0,0,0,0,0,0,58651.8,11.0,0.06575342465753424,0.4144329896907217,3859.2000000000003,190.67555266579973,12365.520000000002,5630572.800000001,5630572.800000001,1056.0,16049.0,0.02031493873769782,-0.4459891767226053,-0.19324342141329381,-0.13107331778478643,0.9995608836467056,0.0,0,0.0
0,296.5,307.6,1541,38.5,98,0,0,0,0,0,0,59328.5,11.100000000000023,0.06355382619974059,0.3888888888888889,3773.0,192.87548764629386,11842.6,5814193.0,5814193.0,1087.8000000000022,17105.100000000035,-0.14947560135122062,0.008484431072350482,-0.16202183272077397,-0.0650816467922453,1.0991650373350335,0.0,0,0.0
2,296.6,307.7,1386,62.3,100,1,0,0,1,0,0,86347.8,11.099999999999966,0.07209805335255948,0.6168316831683168,6230.0,280.6233344166396,19169.71,8634780.0,8634780.0,1109.9999999999966,15384.599999999953,2.329487963414112,-0.8787878716042423,-0.11762403575431367,2.6809592094993997,1.024842109920625,172695.6,200,22.199999999999932
1,296.7,307.8,1258,69.0,105,1,0,0,1,0,0,86802.0,11.100000000000023,0.08339952343129468,0.6509433962264151,7245.0,282.00779727095517,21238.2,9114210.0,9114210.0,1165.5000000000023,13963.800000000028,2.9005507820357397,-1.5614833009577378,-0.036042271063598294,2.639092660028269,1.1217901030270174,86802.0,105,11.100000000000023
1,296.7,307.8,1375,51.4,108,0,0,0,0,0,0,70675.0,11.100000000000023,0.07848837209302326,0.4715596330275229,5551.2,229.61338531513968,15820.92,7632900.0,7632900.0,1198.8000000000025,15262.500000000031,1.139168760235518,-0.9080704115318599,0.011543053331821951,1.0534136609534597,1.1217901030270174,70675.0,108,11.100000000000023
0,296.8,307.9,1706,30.8,111,0,0,0,0,0,0,52544.8,11.099999999999966,0.06502636203866433,0.275,3418.8,170.6554075998701,9483.32,5832472.800000001,5832472.800000001,1232.0999999999963,18936.59999999994,-0.9185268711657322,0.9229740077329323,0.04091849378060497,-0.7266269379287947,1.0991650373349768,0.0,0,0.0
1,296.7,307.8,1672,32.4,113,0,0,0,0,0,0,54172.799999999996,11.100000000000023,0.06754333532576211,0.28421052631578947,3661.2,175.99999999999997,9972.72,6121526.399999999,6121526.399999999,1254.3000000000025,18559.200000000037,-0.7623231951169939,0.7505930770107533,0.09085192732418902,-0.569156685579208,1.1217901030270174,54172.799999999996,113,11.100000000000023
1,296.8,307.9,1843,25.2,116,0,0,0,0,0,0,46443.6,11.099999999999966,0.06290672451193059,0.21538461538461537,2923.2,150.83988307892173,7759.079999999999,5387457.6,5387457.6,1287.599999999996,20457.299999999937,-1.48288856767163,1.7055811461716517,0.13843725171960927,-1.3291263091700192,1.1217901030269601,46443.6,116,11.099999999999966
0,296.7,307.9,1690,29.6,119,0,0,0,0,0,0,50024.0,11.199999999999989,0.0703725606150207,0.24666666666666667,3522.4,162.46833387463462,9113.84,5952856.0,5952856.0,1332.7999999999986,18927.99999999998,-1.0383790171108507,0.8342962306022093,0.1658048485506843,-0.9724549329605644,1.1987691910233047,0.0,0,0.0
0,296.8,307.9,1413,46.5,121,0,0,0,0,0,0,65704.5,11.099999999999966,0.08557284299858557,0.38114754098360654,5626.5,213.3955829814875,14317.349999999999,7950244.5,7950244.5,1343.0999999999958,15684.299999999952,0.6495387049495707,-0.7009377859734341,0.19702643724320415,0.556704808429336,1.0991650373349768,0.0,0,0.0
0,296.8,307.9,1489,33.4,123,0,0,0,0,0,0,49732.6,11.099999999999966,0.0825503355704698,0.2693548387096774,4108.2,161.52192270217603,10283.859999999999,6117109.8,6117109.8,1365.2999999999959,16527.89999999995,-0.6588472216179752,-0.27971834460249956,0.228248025935724,-1.0008722122973852,1.0991650373349768,0.0,0,0.0
0,296.8,307.9,1271,61.4,125,0,0,0,0,0,0,78039.4,11.099999999999966,0.09827044025157233,0.4873015873015873,7675.0,253.45696654758038,18905.059999999998,9754925.0,9754925.0,1387.4999999999957,14108.099999999957,2.137702850434794,-1.4879530580086016,0.25946961462824386,1.7596021965273094,1.0991650373349768,0.0,0,0.0
1,296.8,307.9,1418,47.9,127,0,0,0,0,0,0,67922.2,11.099999999999966,0.08949964763918253,0.37421875,6083.3,220.59824618382592,14748.409999999998,8626119.4,8626119.4,1409.6999999999957,15739.799999999952,0.7888939263547923,-0.6679272128539732,0.31291677450281685,0.7827460136134,1.1217901030269601,67922.2,127,11.099999999999966
1,296.9,307.8,1426,50.7,130,0,0,0,0,0,0,72298.2,10.900000000000034,0.09110021023125438,0.3870229007633588,6591.0,234.88693957115007,15605.460000000001,9398766.0,9398766.0,1417.0000000000045,15543.400000000049,1.0691137934593733,-0.6232494084487848,0.3605020988982371,1.213013967972634,0.9197526078332604,72298.2,130,10.900000000000034
0,296.9,307.9,1535,39.2,133,0,0,0,0,0,0,60172.00000000001,11.0,0.08658854166666667,0.29253731343283584,5213.6,195.42708671646642,12069.68,8002876.000000001,8002876.000000001,1463.0,16885.0,-0.07956184954990109,-0.024769735351670673,0.38435596939832317,0.017176332345052114,0.9995608836467056,0.0,0,0.0
0,296.9,307.8,1557,38.1,135,0,0,0,0,0,0,59321.700000000004,10.900000000000034,0.08664955070603338,0.2801470588235294,5143.5,192.7280701754386,11727.18,8008429.500000001,8008429.500000001,1471.5000000000045,16971.300000000054,-0.18942631666626003,0.09716220820307357,0.415577558090843,-0.06574478165665935,0.8999567299584343,0.0,0,0.0
0,296.9,307.8,1653,29.7,137,0,0,0,0,0,0,49094.1,10.900000000000034,0.08282950423216445,0.21521739130434783,4068.9,159.5,9141.66,6725891.7,6725891.7,1493.3000000000047,18017.700000000055,-1.028391338282091,0.6292288709874121,0.44679914678336285,-1.0631386256692454,0.8999567299584343,0.0,0,0.0
0,296.9,307.9,1435,41.6,139,0,0,0,0,0,0,59696.0,11.0,0.0967966573816156,0.29714285714285715,5782.400000000001,193.88113023709,12808.64,8297744.0,8297744.0,1529.0,15785.0,0.16014244234033614,-0.5790058424186899,0.4780207354758827,-0.029243108163962504,0.9995608836467056,0.0,0,0.0
1,297.0,307.9,1569,33.3,141,0,0,0,0,0,0,52247.7,10.899999999999977,0.08980891719745222,0.23450704225352112,4695.299999999999,169.69048392335174,10253.069999999998,7366925.699999999,7366925.699999999,1536.899999999997,17102.099999999966,-0.6722525235476645,0.17536634529395476,0.5349816216814447,-0.7584411551717493,0.919752607833203,52247.7,141,10.899999999999977
1,296.9,307.9,1385,44.8,144,0,0,0,0,0,0,62047.99999999999,11.0,0.1038961038961039,0.3089655172413793,6451.2,201.51997401753815,13793.919999999998,8934911.999999998,8934911.999999998,1584.0,15235.0,0.47865050206043486,-0.8522231560253746,0.5825669460768649,0.20516831308848824,1.0207713554301103,62047.99999999999,144,11.0
0,297.0,307.9,1635,31.6,147,0,0,0,0,0,0,51666.0,10.899999999999977,0.08985330073349633,0.21351351351351353,4645.2,167.80123416693732,9729.64,7594902.0,7594902.0,1602.2999999999965,17821.499999999964,-0.8386254405356529,0.5294663717153486,0.602907090245962,-0.8123273671710669,0.8999567299583777,0.0,0,0.0
0,296.9,307.9,1423,43.9,149,0,0,0,0,0,0,62469.7,11.0,0.10463483146067416,0.29266666666666663,6541.099999999999,202.8895745371874,13516.809999999998,9307985.299999999,9307985.299999999,1639.0,15653.0,0.38985905540181337,-0.6455141752667323,0.6341286789384819,0.24124765263404535,0.9995608836467056,0.0,0,0.0
0,297.0,307.9,1479,39.2,151,0,0,0,0,0,0,57976.8,10.899999999999977,0.10202702702702703,0.2578947368421053,5919.200000000001,188.29749918804808,12069.68,8754496.8,8754496.8,1645.8999999999965,16121.099999999966,-0.07956184954990109,-0.3351419553092015,0.6653502676310017,-0.19689920506122421,0.8999567299583777,0.0,0,0.0
0,297.0,307.9,1296,69.1,153,1,0,0,1,0,0,89553.59999999999,10.899999999999977,0.117964533538936,0.44870129870129866,10572.3,290.85287430984084,21275.889999999996,13701700.799999999,13701700.799999999,1667.6999999999966,14126.39999999997,2.9067541202493055,-1.3493940312418466,0.6965718563235216,2.882465057680435,0.8999567299583777,0.0,0,0.0
0,297.0,307.8,1553,33.3,155,0,0,0,0,0,0,51714.899999999994,10.800000000000011,0.09974259974259975,0.21346153846153845,5161.5,168.01461988304092,10249.74,8015809.499999999,8015809.499999999,1674.0000000000018,16772.400000000016,-0.6688349004467352,0.0749927639203928,0.7277934450160414,-0.8075586473372633,0.8003525762701065,0.0,0,0.0
0,297.0,307.9,1529,42.2,157,0,0,0,0,0,0,64523.8,10.899999999999977,0.10261437908496732,0.26708860759493674,6625.400000000001,209.56089639493345,12993.38,10130236.6,10130236.6,1711.2999999999965,16666.099999999966,0.22006851531289565,-0.05802390177569183,0.7590150337085613,0.4415631416037213,0.8999567299583777,0.0,0,0.0
1,297.1,308.0,1690,25.6,159,0,0,0,0,0,0,43264.0,10.899999999999977,0.09402720283855706,0.16,4070.4,140.46753246753246,7884.8,6878976.0,6878976.0,1733.0999999999963,18420.99999999996,-1.4428571580852612,0.8511181369224268,0.8204935680539661,-1.6417588474882596,0.919752607833203,43264.0,159,10.899999999999977
0,297.1,308.0,1348,58.0,162,0,0,0,0,0,0,78184.0,10.899999999999977,0.12008895478131949,0.3558282208588957,9396.0,253.84415584415584,17864.0,12665808.0,12665808.0,1765.7999999999963,14693.19999999997,1.798121770256958,-1.0611912555669967,0.8370690054398608,1.7737035643794181,0.8999567299583777,0.0,0,0.0
0,297.2,308.1,1446,38.5,164,0,0,0,0,0,0,55671.0,10.900000000000034,0.11333794056668971,0.23333333333333334,6314.0,180.6913339824732,11861.85,9130044.0,9130044.0,1787.6000000000056,15761.400000000049,-0.14947560135122062,-0.5180398706413178,0.8682905941323806,-0.421760435997536,0.8999567299584343,0.0,0,0.0
0,297.1,307.9,1456,50.0,166,0,0,0,0,0,0,72800.0,10.799999999999955,0.11393273850377487,0.2994011976047904,8300.0,236.44040272815852,15394.999999999998,12084800.0,12084800.0,1792.7999999999925,15724.799999999934,0.9991074639561669,-0.4626162599346159,0.8995121828249005,1.2486567834959499,0.8003525762700499,0.0,0,0.0
0,297.0,307.9,1350,47.7,168,0,0,0,0,0,0,64395.00000000001,10.899999999999977,0.12435233160621761,0.2822485207100592,8013.6,209.14257875933748,14686.83,10818360.000000002,10818360.000000002,1831.1999999999962,14714.999999999969,0.7693908508946896,-1.0501065334256563,0.9307337715174203,0.42900258711304734,0.8999567299583777,0.0,0,0.0
0,297.1,307.9,1507,38.3,170,0,0,0,0,0,0,57718.1,10.799999999999955,0.11273209549071618,0.2239766081871345,6510.999999999999,187.45729132835336,11792.569999999998,9812077.0,9812077.0,1835.9999999999923,16275.599999999931,-0.1694509590087407,-0.17995584533043607,0.9619553602099402,-0.22212758585887568,0.8003525762700499,0.0,0,0.0
2,297.0,307.9,1448,45.6,172,0,0,0,0,0,0,66028.8,10.899999999999977,0.11870255348516218,0.26358381502890177,7843.2,214.44884702825595,14040.24,11356953.6,11356953.6,1874.799999999996,15783.199999999968,0.5975432192395679,-0.5206825625456236,1.0237811464592732,0.6280447203797352,0.8279986330438802,132057.6,344,21.799999999999955
0,296.9,307.9,1626,29.9,177,0,0,0,0,0,0,48617.399999999994,11.0,0.10878918254456055,0.16797752808988764,5292.3,157.8999675219227,9206.21,8605279.799999999,8605279.799999999,1947.0,17886.0,-1.0084159806245714,0.47958512207931686,1.0712309206337596,-1.1096263300613611,0.9995608836467056,0.0,0,0.0
2,297.0,307.9,1846,27.3,179,0,0,0,0,0,0,50395.8,10.899999999999977,0.0969139144558744,0.15166666666666667,4886.7,163.67586878856773,8405.67,9020848.200000001,9020848.200000001,1951.0999999999958,20121.399999999958,-1.3003363507241545,1.7781224859274447,1.1347510947300385,-0.9514233739363097,0.8279986330438802,100791.6,358,21.799999999999955
2,297.0,307.8,1404,40.7,184,0,0,0,0,0,0,57142.8,10.800000000000011,0.1309608540925267,0.22000000000000003,7488.8,185.64912280701753,12527.460000000001,10514275.200000001,10514275.200000001,1987.200000000002,15163.200000000015,0.08936781526021065,-0.7748218141356111,1.2140153434948708,-0.2697454341710468,0.7295768946055358,114285.6,368,21.600000000000023
0,297.0,307.8,1583,37.2,189,0,0,0,0,0,0,58887.600000000006,10.800000000000011,0.11931818181818182,0.19578947368421054,7030.8,191.317738791423,11450.160000000002,11129756.4,11129756.4,2041.200000000002,17096.40000000002,-0.2793154261250989,0.24126359604049857,1.2585604527888787,-0.10807814116288388,0.8003525762701065,0.0,0,0.0
0,297.0,307.9,1436,47.7,191,0,0,0,0,0,0,68497.2,10.899999999999977,0.13291579679888657,0.2484375,9110.7,222.4657356284508,14686.83,13082965.2,13082965.2,2081.8999999999955,15652.399999999967,0.7693908508946896,-0.5734634813480197,1.2897820414813985,0.8290484460543843,0.8999567299583777,0.0,0,0.0
0,297.0,307.8,1609,35.6,193,0,0,0,0,0,0,57280.4,10.800000000000011,0.11987577639751552,0.18350515463917527,6870.8,186.09616634178036,10957.68,11055117.200000001,11055117.200000001,2084.4000000000024,17377.20000000002,-0.4391182873852573,0.38536498387792356,1.3210036301739183,-0.26481201676390775,0.8003525762701065,0.0,0,0.0
2,297.0,307.7,1834,23.8,195,0,0,0,0,0,0,43649.200000000004,10.699999999999989,0.10626702997275204,0.12142857142857143,4641.0,141.85635359116023,7323.26,8511594.0,8511594.0,2086.4999999999977,19623.799999999977,-1.6633187821379813,1.7088117809483572,1.3883966907775023,-1.6330609000101681,0.6311551561671355,87298.40000000001,390,21.399999999999977
0,297.0,307.8,1316,61.2,200,1,0,0,0,1,0,80539.2,10.800000000000011,0.15186028853454822,0.30447761194029854,12240.0,261.6608187134503,18837.36,16107840.0,16107840.0,2160.0000000000023,14212.800000000016,2.117727492777275,-1.238546809828443,1.4302791905977377,2.0033822750660346,0.8003525762701065,0.0,0,0.0
0,296.9,307.8,1400,57.1,202,1,0,0,0,1,0,79940.0,10.900000000000034,0.1441827266238401,0.2812807881773399,11534.2,259.71410006497723,17575.38,16147880.0,16147880.0,2201.800000000007,15260.000000000047,1.7082326607981193,-0.7729884798921467,1.4615007792902577,1.9449483911311585,0.8999567299584343,0.0,0,0.0
0,296.9,307.9,1367,47.1,204,0,0,0,0,0,0,64385.700000000004,11.0,0.14912280701754385,0.22975609756097562,9608.4,209.1123741474505,14502.09,13134682.8,13134682.8,2244.0,15037.0,0.7094647779221301,-0.9558863952242631,1.4927223679827775,0.42809565266612726,0.9995608836467056,0.0,0,0.0
0,297.1,308.1,1754,30.3,206,0,0,0,0,0,0,53146.200000000004,11.0,0.11737891737891738,0.1463768115942029,6241.8,172.49659201557935,9335.43,10948117.200000001,10948117.200000001,2266.0,19294.0,-0.9684652653095316,1.1890073391251015,1.5239439566752973,-0.6679785103613135,0.9995608836467056,0.0,0,0.0
0,297.1,308.1,1487,34.6,208,0,0,0,0,0,0,51450.200000000004,11.0,0.13978494623655913,0.16555023923444978,7196.8,166.9918857513794,10660.260000000002,10701641.600000001,10701641.600000001,2288.0,16357.0,-0.5389950756728562,-0.29080306674383993,1.555165545367817,-0.8333721471329262,0.9995608836467056,0.0,0,0.0
1,297.1,308.1,1506,37.7,210,0,0,0,0,0,0,56776.200000000004,11.0,0.139349701393497,0.17867298578199053,7917.000000000001,184.27848101265823,11615.370000000003,11923002.0,11923002.0,2310.0,16566.0,-0.23190701809760852,-0.17647136439690256,1.6294440827761103,-0.3131787165712478,1.0207713554301103,56776.200000000004,210,11.0
0,297.0,308.1,1362,52.5,213,1,0,0,0,1,0,71505.0,11.100000000000023,0.15627292736610418,0.24532710280373832,11182.5,232.08373904576433,16175.250000000002,15230565.0,15230565.0,2364.3000000000047,15118.200000000032,1.248799434675164,-0.983598200577614,1.6332195170991166,1.1223685997581914,1.0991650373350335,0.0,0,0.0
0,297.1,308.1,1584,36.8,215,0,0,0,0,0,0,58291.2,11.0,0.13564668769716087,0.17037037037037037,7911.999999999999,189.1957156767283,11338.08,12532608.0,12532608.0,2365.0,17424.0,-0.31926614144013904,0.24680595711116876,1.6644411057916366,-0.1662389695653551,0.9995608836467056,0.0,0,0.0
0,297.0,308.1,1355,43.7,217,0,0,0,0,0,0,59213.50000000001,11.100000000000023,0.16002949852507375,0.2004587155963303,9482.900000000001,192.18922427783187,13463.970000000001,12849329.500000002,12849329.500000002,2408.700000000005,15040.500000000031,0.369883697744294,-1.0223947280723054,1.6956626944841564,-0.07629642758748954,1.0991650373350335,0.0,0,0.0
1,297.1,308.1,1823,24.3,219,0,0,0,0,0,0,44298.9,11.0,0.12006578947368421,0.11045454545454546,5321.7,143.7809152872444,7486.830000000001,9701459.1,9701459.1,2409.0,20053.0,-1.5729592392409593,1.5938866351586811,1.772200055962371,-1.5400028360699844,1.0207713554301103,44298.9,219,11.0
2,297.0,308.1,1517,41.4,222,0,0,0,0,0,0,62803.799999999996,11.100000000000023,0.14624505928853754,0.18565022421524663,9190.8,203.84225900681594,12755.34,13942443.6,13942443.6,2464.2000000000053,16838.700000000033,0.16196430154297556,-0.1221460089158706,1.8164236341075972,0.3022093334310205,1.024842109920681,125607.59999999999,444,22.200000000000045
0,297.1,308.1,1446,36.6,227,0,0,0,0,0,0,52923.6,11.0,0.15687629578438148,0.16052631578947368,8308.2,171.7740993184031,11276.460000000001,12013657.2,12013657.2,2497.0,15906.0,-0.3392414990976584,-0.5180398706413178,1.8517706379467556,-0.6896864251875883,0.9995608836467056,0.0,0,0.0
2,297.1,308.0,1559,38.8,229,0,0,0,0,0,0,60489.2,10.899999999999977,0.1467948717948718,0.16869565217391302,8885.199999999999,196.3935064935065,11950.4,13852026.799999999,13852026.799999999,2496.099999999995,16993.099999999966,-0.10767979036443871,0.1204414585109356,1.9273935823783628,0.06835550811892975,0.8279986330438802,120978.4,458,21.799999999999955
1,297.1,308.1,1352,44.4,0,0,0,0,0,0,0,60028.799999999996,11.0,0.0,44.4,0.0,194.83544303797464,13679.640000000001,0.0,0.0,0.0,14872.0,0.43861909247406633,-1.036519099196776,-1.7015286249033068,0.006631509285434286,1.0207713554301103,60028.799999999996,0,11.0
1,297.2,308.3,1578,37.8,3,0,0,0,0,0,0,59648.399999999994,11.100000000000023,0.0018999366687777073,9.45,113.39999999999999,193.47518650664935,11653.74,178945.19999999998,178945.19999999998,33.30000000000007,17515.800000000036,-0.22189916570101695,0.22562887524979153,-1.6539433005078867,-0.030771125503928885,1.1217901030270174,59648.399999999994,3,11.100000000000023
